"date","bn","id","silky","name","longname","stat_entries","stat_leaf_bytes","leaf"
"2020-11-04T11:53:00","0","36","1","log_topic_index","LogTopicIndex","0","0","leaf"
"2020-11-04T11:53:00","0","37","1","migrations","Migrations","11","4096","leaf"
"2020-11-04T11:53:00","0","38","1","r","BlockReceiptsPrefix","8464105","4659138560","leaf"
"2020-11-04T11:53:00","0","39","1","secure-key-","PreImagePrefix","0","0","leaf"
"2020-11-04T11:53:00","0","40","1","txSenders","Senders","9643346","5806804992","leaf"
"2020-11-04T11:58:00","0","00","0","[FREE_DBI]","Free DBI","2","4096","leaf"
"2020-11-04T11:58:00","0","01","0","[MAIN_DBI]","Main DBI","39","4096","leaf"
"2020-11-04T11:58:00","0","02","1","ACS","AccountChangeSetBucket","0","0","leaf"
"2020-11-04T11:58:00","0","03","1","B","BloomBitsPrefix","0","0","leaf"
"2020-11-04T11:58:00","0","04","1","CODE","CodeBucket","229761","112414720","leaf"
"2020-11-04T11:58:00","0","05","1","CST2","CurrentStateBucket","0","0","leaf"
"2020-11-04T11:58:00","0","06","1","DBINFO","DatabaseInfoBucket","4","4096","leaf"
"2020-11-04T11:58:00","0","07","1","DatabaseVersion","databaseVerisionKey","1","4096","leaf"
"2020-11-04T11:58:00","0","08","1","H","HeaderNumberPrefix","11185398","1096876032","leaf"
"2020-11-04T11:58:00","0","09","1","LastBlock","HeadBlockKey","1","4096","leaf"
"2020-11-04T11:58:00","0","10","1","LastFast","HeadFastBlockKey","1","4096","leaf"
"2020-11-04T11:58:00","0","11","1","LastHeader","HeadHeaderKey","1","4096","leaf"
"2020-11-04T11:58:00","0","12","1","PLAIN-ACS","PlainAccountChangeSetBucket","8464105","2249326592","leaf"
"2020-11-04T11:58:00","0","13","1","PLAIN-CST2","PlainStateBucket","289298706","6527619072","leaf"
"2020-11-04T11:58:00","0","14","1","PLAIN-SCS","PlainStorageChangeSetBucket","5528764","1230409728","leaf"
"2020-11-04T11:58:00","0","15","1","PLAIN-contractCode","PlainContractCodeBucket","13885941","1425625088","leaf"
"2020-11-04T11:58:00","0","16","1","SCS","StorageChangeSetBucket","0","0","leaf"
"2020-11-04T11:58:00","0","17","1","SNINFO","SnapshotInfoBucket","0","0","leaf"
"2020-11-04T11:58:00","0","18","1","SSP2","SyncStageProgress","7","4096","leaf"
"2020-11-04T11:58:00","0","19","1","SSU2","SyncStageUnwind","3","4096","leaf"
"2020-11-04T11:58:00","0","20","1","TrieSync","FastTrieProgressKey","0","0","leaf"
"2020-11-04T11:58:00","0","21","1","b","BlockBodyPrefix","11185398","2379239424","leaf"
"2020-11-04T11:58:00","0","22","1","call_from_index","CallFromIndex","0","0","leaf"
"2020-11-04T11:58:00","0","23","1","call_to_index","CallToIndex","0","0","leaf"
"2020-11-04T11:58:00","0","24","1","clique-","CliqueBucket","0","0","leaf"
"2020-11-04T11:58:00","0","25","1","contractCode","ContractCodeBucket","0","0","leaf"
"2020-11-04T11:58:00","0","26","1","ethereum-config-","ConfigPrefix","1","4096","leaf"
"2020-11-04T11:58:00","0","27","1","h","HeaderPrefix","33556194","8486133760","leaf"
"2020-11-04T11:58:00","0","28","1","hAT","AccountHistoryBucket","8893","450560","leaf"
"2020-11-04T11:58:00","0","29","1","hST","StorageHistoryBucket","0","0","leaf"
"2020-11-04T11:58:00","0","30","1","iB","BloomBitsIndexprefix","0","0","leaf"
"2020-11-04T11:58:00","0","31","1","iTh2","IntermediateTrieHashBucket","0","0","leaf"
"2020-11-04T11:58:00","0","32","1","incarnationMap","IncarnationMapBucket","2547342","141340672","leaf"
"2020-11-04T11:58:00","0","33","1","l","TxLookupPrefix","0","0","leaf"
"2020-11-04T11:58:00","0","34","1","log","Log","235488151","60995964928","leaf"
"2020-11-04T11:58:00","0","35","1","log_address_index","LogAddressIndex","0","0","leaf"
"2020-11-04T11:58:00","0","36","1","log_topic_index","LogTopicIndex","0","0","leaf"
"2020-11-04T11:58:00","0","37","1","migrations","Migrations","11","4096","leaf"
"2020-11-04T11:58:00","0","38","1","r","BlockReceiptsPrefix","8464105","4659138560","leaf"
"2020-11-04T11:58:00","0","39","1","secure-key-","PreImagePrefix","0","0","leaf"
"2020-11-04T11:58:00","0","40","1","txSenders","Senders","9643346","5806804992","leaf"
"2020-11-04T12:03:00","0","00","0","[FREE_DBI]","Free DBI","2","4096","leaf"
"2020-11-04T12:03:00","0","01","0","[MAIN_DBI]","Main DBI","39","4096","leaf"
"2020-11-04T12:03:00","0","02","1","ACS","AccountChangeSetBucket","0","0","leaf"
"2020-11-04T12:03:00","0","03","1","B","BloomBitsPrefix","0","0","leaf"
"2020-11-04T12:03:00","0","04","1","CODE","CodeBucket","229761","112414720","leaf"
"2020-11-04T12:03:00","0","05","1","CST2","CurrentStateBucket","0","0","leaf"
"2020-11-04T12:03:00","0","06","1","DBINFO","DatabaseInfoBucket","4","4096","leaf"
"2020-11-04T12:03:00","0","07","1","DatabaseVersion","databaseVerisionKey","1","4096","leaf"
"2020-11-04T12:03:00","0","08","1","H","HeaderNumberPrefix","11185398","1096876032","leaf"
"2020-11-04T12:03:00","0","09","1","LastBlock","HeadBlockKey","1","4096","leaf"
"2020-11-04T12:03:00","0","10","1","LastFast","HeadFastBlockKey","1","4096","leaf"
"2020-11-04T12:03:00","0","11","1","LastHeader","HeadHeaderKey","1","4096","leaf"
"2020-11-04T12:03:00","0","12","1","PLAIN-ACS","PlainAccountChangeSetBucket","8464105","2249326592","leaf"
"2020-11-04T12:03:00","0","13","1","PLAIN-CST2","PlainStateBucket","289298706","6527619072","leaf"
"2020-11-04T12:03:00","0","14","1","PLAIN-SCS","PlainStorageChangeSetBucket","5528764","1230409728","leaf"
"2020-11-04T12:03:00","0","15","1","PLAIN-contractCode","PlainContractCodeBucket","13885941","1425625088","leaf"
"2020-11-04T12:03:00","0","16","1","SCS","StorageChangeSetBucket","0","0","leaf"
"2020-11-04T12:03:00","0","17","1","SNINFO","SnapshotInfoBucket","0","0","leaf"
"2020-11-04T12:03:00","0","18","1","SSP2","SyncStageProgress","7","4096","leaf"
"2020-11-04T12:03:00","0","19","1","SSU2","SyncStageUnwind","3","4096","leaf"
"2020-11-04T12:03:00","0","20","1","TrieSync","FastTrieProgressKey","0","0","leaf"
"2020-11-04T12:03:00","0","21","1","b","BlockBodyPrefix","11185398","2379239424","leaf"
"2020-11-04T12:03:00","0","22","1","call_from_index","CallFromIndex","0","0","leaf"
"2020-11-04T12:03:00","0","23","1","call_to_index","CallToIndex","0","0","leaf"
"2020-11-04T12:03:00","0","24","1","clique-","CliqueBucket","0","0","leaf"
"2020-11-04T12:03:00","0","25","1","contractCode","ContractCodeBucket","0","0","leaf"
"2020-11-04T12:03:00","0","26","1","ethereum-config-","ConfigPrefix","1","4096","leaf"
"2020-11-04T12:03:00","0","27","1","h","HeaderPrefix","33556194","8486133760","leaf"
"2020-11-04T12:03:00","0","28","1","hAT","AccountHistoryBucket","8893","450560","leaf"
"2020-11-04T12:03:00","0","29","1","hST","StorageHistoryBucket","0","0","leaf"
"2020-11-04T12:03:00","0","30","1","iB","BloomBitsIndexprefix","0","0","leaf"
"2020-11-04T12:03:00","0","31","1","iTh2","IntermediateTrieHashBucket","0","0","leaf"
"2020-11-04T12:03:00","0","32","1","incarnationMap","IncarnationMapBucket","2547342","141340672","leaf"
"2020-11-04T12:03:00","0","33","1","l","TxLookupPrefix","0","0","leaf"
"2020-11-04T12:03:00","0","34","1","log","Log","235488151","60995964928","leaf"
"2020-11-04T12:03:00","0","35","1","log_address_index","LogAddressIndex","0","0","leaf"
"2020-11-04T12:03:00","0","36","1","log_topic_index","LogTopicIndex","0","0","leaf"
"2020-11-04T12:03:00","0","37","1","migrations","Migrations","11","4096","leaf"
"2020-11-04T12:03:00","0","38","1","r","BlockReceiptsPrefix","8464105","4659138560","leaf"
"2020-11-04T12:03:00","0","39","1","secure-key-","PreImagePrefix","0","0","leaf"
"2020-11-04T12:03:00","0","40","1","txSenders","Senders","9643346","5806804992","leaf"
"2020-11-04T12:08:00","0","00","0","[FREE_DBI]","Free DBI","2","4096","leaf"
"2020-11-04T12:08:00","0","01","0","[MAIN_DBI]","Main DBI","39","4096","leaf"
"2020-11-04T12:08:00","0","02","1","ACS","AccountChangeSetBucket","0","0","leaf"
"2020-11-04T12:08:00","0","03","1","B","BloomBitsPrefix","0","0","leaf"
"2020-11-04T12:08:00","0","04","1","CODE","CodeBucket","229761","112414720","leaf"
"2020-11-04T12:08:00","0","05","1","CST2","CurrentStateBucket","0","0","leaf"
"2020-11-04T12:08:00","0","06","1","DBINFO","DatabaseInfoBucket","4","4096","leaf"
"2020-11-04T12:08:00","0","07","1","DatabaseVersion","databaseVerisionKey","1","4096","leaf"
"2020-11-04T12:08:00","0","08","1","H","HeaderNumberPrefix","11185398","1096876032","leaf"
"2020-11-04T12:08:00","0","09","1","LastBlock","HeadBlockKey","1","4096","leaf"
"2020-11-04T12:08:00","0","10","1","LastFast","HeadFastBlockKey","1","4096","leaf"
"2020-11-04T12:08:00","0","11","1","LastHeader","HeadHeaderKey","1","4096","leaf"
"2020-11-04T12:08:00","0","12","1","PLAIN-ACS","PlainAccountChangeSetBucket","8464105","2249326592","leaf"
"2020-11-04T12:08:00","0","13","1","PLAIN-CST2","PlainStateBucket","289298706","6527619072","leaf"
"2020-11-04T12:08:00","0","14","1","PLAIN-SCS","PlainStorageChangeSetBucket","5528764","1230409728","leaf"
"2020-11-04T12:08:00","0","15","1","PLAIN-contractCode","PlainContractCodeBucket","13885941","1425625088","leaf"
"2020-11-04T12:08:00","0","16","1","SCS","StorageChangeSetBucket","0","0","leaf"
"2020-11-04T12:08:00","0","17","1","SNINFO","SnapshotInfoBucket","0","0","leaf"
"2020-11-04T12:08:00","0","18","1","SSP2","SyncStageProgress","7","4096","leaf"
"2020-11-04T12:08:00","0","19","1","SSU2","SyncStageUnwind","3","4096","leaf"
"2020-11-04T12:08:00","0","20","1","TrieSync","FastTrieProgressKey","0","0","leaf"
"2020-11-04T12:08:00","0","21","1","b","BlockBodyPrefix","11185398","2379239424","leaf"
"2020-11-04T12:08:00","0","22","1","call_from_index","CallFromIndex","0","0","leaf"
"2020-11-04T12:08:00","0","23","1","call_to_index","CallToIndex","0","0","leaf"
"2020-11-04T12:08:00","0","24","1","clique-","CliqueBucket","0","0","leaf"
"2020-11-04T12:08:00","0","25","1","contractCode","ContractCodeBucket","0","0","leaf"
"2020-11-04T12:08:00","0","26","1","ethereum-config-","ConfigPrefix","1","4096","leaf"
"2020-11-04T12:08:00","0","27","1","h","HeaderPrefix","33556194","8486133760","leaf"
"2020-11-04T12:08:00","0","28","1","hAT","AccountHistoryBucket","8893","450560","leaf"
"2020-11-04T12:08:00","0","29","1","hST","StorageHistoryBucket","0","0","leaf"
"2020-11-04T12:08:00","0","30","1","iB","BloomBitsIndexprefix","0","0","leaf"
"2020-11-04T12:08:00","0","31","1","iTh2","IntermediateTrieHashBucket","0","0","leaf"
"2020-11-04T12:08:00","0","32","1","incarnationMap","IncarnationMapBucket","2547342","141340672","leaf"
"2020-11-04T12:08:00","0","33","1","l","TxLookupPrefix","0","0","leaf"
"2020-11-04T12:08:00","0","34","1","log","Log","235488151","60995964928","leaf"
"2020-11-04T12:08:00","0","35","1","log_address_index","LogAddressIndex","0","0","leaf"
"2020-11-04T12:08:00","0","36","1","log_topic_index","LogTopicIndex","0","0","leaf"
"2020-11-04T12:08:00","0","37","1","migrations","Migrations","11","4096","leaf"
"2020-11-04T12:08:00","0","38","1","r","BlockReceiptsPrefix","8464105","4659138560","leaf"
"2020-11-04T12:08:00","0","39","1","secure-key-","PreImagePrefix","0","0","leaf"
"2020-11-04T12:08:00","0","40","1","txSenders","Senders","9643346","5806804992","leaf"
"2020-11-04T12:13:01","0","00","0","[FREE_DBI]","Free DBI","2","4096","leaf"
"2020-11-04T12:13:01","0","01","0","[MAIN_DBI]","Main DBI","39","4096","leaf"
"2020-11-04T12:13:01","0","02","1","ACS","AccountChangeSetBucket","0","0","leaf"
"2020-11-04T12:13:01","0","03","1","B","BloomBitsPrefix","0","0","leaf"
"2020-11-04T12:13:01","0","04","1","CODE","CodeBucket","232669","113569792","leaf"
"2020-11-04T12:13:01","0","05","1","CST2","CurrentStateBucket","0","0","leaf"
"2020-11-04T12:13:01","0","06","1","DBINFO","DatabaseInfoBucket","4","4096","leaf"
"2020-11-04T12:13:01","0","07","1","DatabaseVersion","databaseVerisionKey","1","4096","leaf"
"2020-11-04T12:13:01","0","08","1","H","HeaderNumberPrefix","11185398","1096876032","leaf"
"2020-11-04T12:13:01","0","09","1","LastBlock","HeadBlockKey","1","4096","leaf"
"2020-11-04T12:13:01","0","10","1","LastFast","HeadFastBlockKey","1","4096","leaf"
"2020-11-04T12:13:01","0","11","1","LastHeader","HeadHeaderKey","1","4096","leaf"
"2020-11-04T12:13:01","0","12","1","PLAIN-ACS","PlainAccountChangeSetBucket","8572760","2272694272","leaf"
"2020-11-04T12:13:01","0","13","1","PLAIN-CST2","PlainStateBucket","293386350","6613233664","leaf"
"2020-11-04T12:13:01","0","14","1","PLAIN-SCS","PlainStorageChangeSetBucket","5632847","1233776640","leaf"
"2020-11-04T12:13:01","0","15","1","PLAIN-contractCode","PlainContractCodeBucket","13989489","1436106752","leaf"
"2020-11-04T12:13:01","0","16","1","SCS","StorageChangeSetBucket","0","0","leaf"
"2020-11-04T12:13:01","0","17","1","SNINFO","SnapshotInfoBucket","0","0","leaf"
"2020-11-04T12:13:01","0","18","1","SSP2","SyncStageProgress","7","4096","leaf"
"2020-11-04T12:13:01","0","19","1","SSU2","SyncStageUnwind","3","4096","leaf"
"2020-11-04T12:13:01","0","20","1","TrieSync","FastTrieProgressKey","0","0","leaf"
"2020-11-04T12:13:01","0","21","1","b","BlockBodyPrefix","11185398","2379239424","leaf"
"2020-11-04T12:13:01","0","22","1","call_from_index","CallFromIndex","0","0","leaf"
"2020-11-04T12:13:01","0","23","1","call_to_index","CallToIndex","0","0","leaf"
"2020-11-04T12:13:01","0","24","1","clique-","CliqueBucket","0","0","leaf"
"2020-11-04T12:13:01","0","25","1","contractCode","ContractCodeBucket","0","0","leaf"
"2020-11-04T12:13:01","0","26","1","ethereum-config-","ConfigPrefix","1","4096","leaf"
"2020-11-04T12:13:01","0","27","1","h","HeaderPrefix","33556194","8486133760","leaf"
"2020-11-04T12:13:01","0","28","1","hAT","AccountHistoryBucket","8893","450560","leaf"
"2020-11-04T12:13:01","0","29","1","hST","StorageHistoryBucket","0","0","leaf"
"2020-11-04T12:13:01","0","30","1","iB","BloomBitsIndexprefix","0","0","leaf"
"2020-11-04T12:13:01","0","31","1","iTh2","IntermediateTrieHashBucket","0","0","leaf"
"2020-11-04T12:13:01","0","32","1","incarnationMap","IncarnationMapBucket","2590477","143314944","leaf"
"2020-11-04T12:13:01","0","33","1","l","TxLookupPrefix","0","0","leaf"
"2020-11-04T12:13:01","0","34","1","log","Log","242701777","62613774336","leaf"
"2020-11-04T12:13:01","0","35","1","log_address_index","LogAddressIndex","0","0","leaf"
"2020-11-04T12:13:01","0","36","1","log_topic_index","LogTopicIndex","0","0","leaf"
"2020-11-04T12:13:01","0","37","1","migrations","Migrations","11","4096","leaf"
"2020-11-04T12:13:01","0","38","1","r","BlockReceiptsPrefix","8572760","4772462592","leaf"
"2020-11-04T12:13:01","0","39","1","secure-key-","PreImagePrefix","0","0","leaf"
"2020-11-04T12:13:01","0","40","1","txSenders","Senders","9643346","5806804992","leaf"
"2020-11-04T12:18:01","0","00","0","[FREE_DBI]","Free DBI","2","4096","leaf"
"2020-11-04T12:18:01","0","01","0","[MAIN_DBI]","Main DBI","39","4096","leaf"
"2020-11-04T12:18:01","0","02","1","ACS","AccountChangeSetBucket","0","0","leaf"
"2020-11-04T12:18:01","0","03","1","B","BloomBitsPrefix","0","0","leaf"
"2020-11-04T12:18:01","0","04","1","CODE","CodeBucket","232669","113569792","leaf"
"2020-11-04T12:18:01","0","05","1","CST2","CurrentStateBucket","0","0","leaf"
"2020-11-04T12:18:01","0","06","1","DBINFO","DatabaseInfoBucket","4","4096","leaf"
"2020-11-04T12:18:01","0","07","1","DatabaseVersion","databaseVerisionKey","1","4096","leaf"
"2020-11-04T12:18:01","0","08","1","H","HeaderNumberPrefix","11185398","1096876032","leaf"
"2020-11-04T12:18:01","0","09","1","LastBlock","HeadBlockKey","1","4096","leaf"
"2020-11-04T12:18:01","0","10","1","LastFast","HeadFastBlockKey","1","4096","leaf"
"2020-11-04T12:18:01","0","11","1","LastHeader","HeadHeaderKey","1","4096","leaf"
"2020-11-04T12:18:01","0","12","1","PLAIN-ACS","PlainAccountChangeSetBucket","8572760","2272694272","leaf"
"2020-11-04T12:18:01","0","13","1","PLAIN-CST2","PlainStateBucket","293386350","6613233664","leaf"
"2020-11-04T12:18:01","0","14","1","PLAIN-SCS","PlainStorageChangeSetBucket","5632847","1233776640","leaf"
"2020-11-04T12:18:01","0","15","1","PLAIN-contractCode","PlainContractCodeBucket","13989489","1436106752","leaf"
"2020-11-04T12:18:01","0","16","1","SCS","StorageChangeSetBucket","0","0","leaf"
"2020-11-04T12:18:01","0","17","1","SNINFO","SnapshotInfoBucket","0","0","leaf"
"2020-11-04T12:18:01","0","18","1","SSP2","SyncStageProgress","7","4096","leaf"
"2020-11-04T12:18:01","0","19","1","SSU2","SyncStageUnwind","3","4096","leaf"
"2020-11-04T12:18:01","0","20","1","TrieSync","FastTrieProgressKey","0","0","leaf"
"2020-11-04T12:18:01","0","21","1","b","BlockBodyPrefix","11185398","2379239424","leaf"
"2020-11-04T12:18:01","0","22","1","call_from_index","CallFromIndex","0","0","leaf"
"2020-11-04T12:18:01","0","23","1","call_to_index","CallToIndex","0","0","leaf"
"2020-11-04T12:18:01","0","24","1","clique-","CliqueBucket","0","0","leaf"
"2020-11-04T12:18:01","0","25","1","contractCode","ContractCodeBucket","0","0","leaf"
"2020-11-04T12:18:01","0","26","1","ethereum-config-","ConfigPrefix","1","4096","leaf"
"2020-11-04T12:18:01","0","27","1","h","HeaderPrefix","33556194","8486133760","leaf"
"2020-11-04T12:18:01","0","28","1","hAT","AccountHistoryBucket","8893","450560","leaf"
"2020-11-04T12:18:01","0","29","1","hST","StorageHistoryBucket","0","0","leaf"
"2020-11-04T12:18:01","0","30","1","iB","BloomBitsIndexprefix","0","0","leaf"
"2020-11-04T12:18:01","0","31","1","iTh2","IntermediateTrieHashBucket","0","0","leaf"
"2020-11-04T12:18:01","0","32","1","incarnationMap","IncarnationMapBucket","2590477","143314944","leaf"
"2020-11-04T12:18:01","0","33","1","l","TxLookupPrefix","0","0","leaf"
"2020-11-04T12:18:01","0","34","1","log","Log","242701777","62613774336","leaf"
"2020-11-04T12:18:01","0","35","1","log_address_index","LogAddressIndex","0","0","leaf"
"2020-11-04T12:18:01","0","36","1","log_topic_index","LogTopicIndex","0","0","leaf"
"2020-11-04T12:18:01","0","37","1","migrations","Migrations","11","4096","leaf"
"2020-11-04T12:18:01","0","38","1","r","BlockReceiptsPrefix","8572760","4772462592","leaf"
"2020-11-04T12:18:01","0","39","1","secure-key-","PreImagePrefix","0","0","leaf"
"2020-11-04T12:18:01","0","40","1","txSenders","Senders","9643346","5806804992","leaf"
"2020-11-04T12:23:01","0","00","0","[FREE_DBI]","Free DBI","2","4096","leaf"
"2020-11-04T12:23:01","0","01","0","[MAIN_DBI]","Main DBI","39","4096","leaf"
"2020-11-04T12:23:01","0","02","1","ACS","AccountChangeSetBucket","0","0","leaf"
"2020-11-04T12:23:01","0","03","1","B","BloomBitsPrefix","0","0","leaf"
"2020-11-04T12:23:01","0","04","1","CODE","CodeBucket","232669","113569792","leaf"
"2020-11-04T12:23:01","0","05","1","CST2","CurrentStateBucket","0","0","leaf"
"2020-11-04T12:23:01","0","06","1","DBINFO","DatabaseInfoBucket","4","4096","leaf"
"2020-11-04T12:23:01","0","07","1","DatabaseVersion","databaseVerisionKey","1","4096","leaf"
"2020-11-04T12:23:01","0","08","1","H","HeaderNumberPrefix","11185398","1096876032","leaf"
"2020-11-04T12:23:01","0","09","1","LastBlock","HeadBlockKey","1","4096","leaf"
"2020-11-04T12:23:01","0","10","1","LastFast","HeadFastBlockKey","1","4096","leaf"
"2020-11-04T12:23:01","0","11","1","LastHeader","HeadHeaderKey","1","4096","leaf"
"2020-11-04T12:23:01","0","12","1","PLAIN-ACS","PlainAccountChangeSetBucket","8572760","2272694272","leaf"
"2020-11-04T12:23:01","0","13","1","PLAIN-CST2","PlainStateBucket","293386350","6613233664","leaf"
"2020-11-04T12:23:01","0","14","1","PLAIN-SCS","PlainStorageChangeSetBucket","5632847","1233776640","leaf"
"2020-11-04T12:23:01","0","15","1","PLAIN-contractCode","PlainContractCodeBucket","13989489","1436106752","leaf"
"2020-11-04T12:23:01","0","16","1","SCS","StorageChangeSetBucket","0","0","leaf"
"2020-11-04T12:23:01","0","17","1","SNINFO","SnapshotInfoBucket","0","0","leaf"
"2020-11-04T12:23:01","0","18","1","SSP2","SyncStageProgress","7","4096","leaf"
"2020-11-04T12:23:01","0","19","1","SSU2","SyncStageUnwind","3","4096","leaf"
"2020-11-04T12:23:01","0","20","1","TrieSync","FastTrieProgressKey","0","0","leaf"
"2020-11-04T12:23:01","0","21","1","b","BlockBodyPrefix","11185398","2379239424","leaf"
"2020-11-04T12:23:01","0","22","1","call_from_index","CallFromIndex","0","0","leaf"
"2020-11-04T12:23:01","0","23","1","call_to_index","CallToIndex","0","0","leaf"
"2020-11-04T12:23:01","0","24","1","clique-","CliqueBucket","0","0","leaf"
"2020-11-04T12:23:01","0","25","1","contractCode","ContractCodeBucket","0","0","leaf"
"2020-11-04T12:23:01","0","26","1","ethereum-config-","ConfigPrefix","1","4096","leaf"
"2020-11-04T12:23:01","0","27","1","h","HeaderPrefix","33556194","8486133760","leaf"
"2020-11-04T12:23:01","0","28","1","hAT","AccountHistoryBucket","8893","450560","leaf"
"2020-11-04T12:23:01","0","29","1","hST","StorageHistoryBucket","0","0","leaf"
"2020-11-04T12:23:01","0","30","1","iB","BloomBitsIndexprefix","0","0","leaf"
"2020-11-04T12:23:01","0","31","1","iTh2","IntermediateTrieHashBucket","0","0","leaf"
"2020-11-04T12:23:01","0","32","1","incarnationMap","IncarnationMapBucket","2590477","143314944","leaf"
"2020-11-04T12:23:01","0","33","1","l","TxLookupPrefix","0","0","leaf"
"2020-11-04T12:23:01","0","34","1","log","Log","242701777","62613774336","leaf"
"2020-11-04T12:23:01","0","35","1","log_address_index","LogAddressIndex","0","0","leaf"
"2020-11-04T12:23:01","0","36","1","log_topic_index","LogTopicIndex","0","0","leaf"
"2020-11-04T12:23:01","0","37","1","migrations","Migrations","11","4096","leaf"
"2020-11-04T12:23:01","0","38","1","r","BlockReceiptsPrefix","8572760","4772462592","leaf"
"2020-11-04T12:23:01","0","39","1","secure-key-","PreImagePrefix","0","0","leaf"
"2020-11-04T12:23:01","0","40","1","txSenders","Senders","9643346","5806804992","leaf"
"2020-11-04T12:28:01","0","00","0","[FREE_DBI]","Free DBI","2","4096","leaf"
"2020-11-04T12:28:01","0","01","0","[MAIN_DBI]","Main DBI","39","4096","leaf"
"2020-11-04T12:28:01","0","02","1","ACS","AccountChangeSetBucket","0","0","leaf"
"2020-11-04T12:28:01","0","03","1","B","BloomBitsPrefix","0","0","leaf"
"2020-11-04T12:28:01","0","04","1","CODE","CodeBucket","232669","113569792","leaf"
"2020-11-04T12:28:01","0","05","1","CST2","CurrentStateBucket","0","0","leaf"
"2020-11-04T12:28:01","0","06","1","DBINFO","DatabaseInfoBucket","4","4096","leaf"
"2020-11-04T12:28:01","0","07","1","DatabaseVersion","databaseVerisionKey","1","4096","leaf"
"2020-11-04T12:28:01","0","08","1","H","HeaderNumberPrefix","11185398","1096876032","leaf"
"2020-11-04T12:28:01","0","09","1","LastBlock","HeadBlockKey","1","4096","leaf"
"2020-11-04T12:28:01","0","10","1","LastFast","HeadFastBlockKey","1","4096","leaf"
"2020-11-04T12:28:01","0","11","1","LastHeader","HeadHeaderKey","1","4096","leaf"
"2020-11-04T12:28:01","0","12","1","PLAIN-ACS","PlainAccountChangeSetBucket","8572760","2272694272","leaf"
"2020-11-04T12:28:01","0","13","1","PLAIN-CST2","PlainStateBucket","293386350","6613233664","leaf"
"2020-11-04T12:28:01","0","14","1","PLAIN-SCS","PlainStorageChangeSetBucket","5632847","1233776640","leaf"
"2020-11-04T12:28:01","0","15","1","PLAIN-contractCode","PlainContractCodeBucket","13989489","1436106752","leaf"
"2020-11-04T12:28:01","0","16","1","SCS","StorageChangeSetBucket","0","0","leaf"
"2020-11-04T12:28:01","0","17","1","SNINFO","SnapshotInfoBucket","0","0","leaf"
"2020-11-04T12:28:01","0","18","1","SSP2","SyncStageProgress","7","4096","leaf"
"2020-11-04T12:28:01","0","19","1","SSU2","SyncStageUnwind","3","4096","leaf"
"2020-11-04T12:28:01","0","20","1","TrieSync","FastTrieProgressKey","0","0","leaf"
"2020-11-04T12:28:01","0","21","1","b","BlockBodyPrefix","11185398","2379239424","leaf"
"2020-11-04T12:28:01","0","22","1","call_from_index","CallFromIndex","0","0","leaf"
"2020-11-04T12:28:01","0","23","1","call_to_index","CallToIndex","0","0","leaf"
"2020-11-04T12:28:01","0","24","1","clique-","CliqueBucket","0","0","leaf"
"2020-11-04T12:28:01","0","25","1","contractCode","ContractCodeBucket","0","0","leaf"
"2020-11-04T12:28:01","0","26","1","ethereum-config-","ConfigPrefix","1","4096","leaf"
"2020-11-04T12:28:01","0","27","1","h","HeaderPrefix","33556194","8486133760","leaf"
"2020-11-04T12:28:01","0","28","1","hAT","AccountHistoryBucket","8893","450560","leaf"
"2020-11-04T12:28:01","0","29","1","hST","StorageHistoryBucket","0","0","leaf"
"2020-11-04T12:28:01","0","30","1","iB","BloomBitsIndexprefix","0","0","leaf"
"2020-11-04T12:28:01","0","31","1","iTh2","IntermediateTrieHashBucket","0","0","leaf"
"2020-11-04T12:28:01","0","32","1","incarnationMap","IncarnationMapBucket","2590477","143314944","leaf"
"2020-11-04T12:28:01","0","33","1","l","TxLookupPrefix","0","0","leaf"
"2020-11-04T12:28:01","0","34","1","log","Log","242701777","62613774336","leaf"
"2020-11-04T12:28:01","0","35","1","log_address_index","LogAddressIndex","0","0","leaf"
"2020-11-04T12:28:01","0","36","1","log_topic_index","LogTopicIndex","0","0","leaf"
"2020-11-04T12:28:01","0","37","1","migrations","Migrations","11","4096","leaf"
"2020-11-04T12:28:01","0","38","1","r","BlockReceiptsPrefix","8572760","4772462592","leaf"
"2020-11-04T12:28:01","0","39","1","secure-key-","PreImagePrefix","0","0","leaf"
"2020-11-04T12:28:01","0","40","1","txSenders","Senders","9643346","5806804992","leaf"
"2020-11-04T12:33:01","0","00","0","[FREE_DBI]","Free DBI","2","4096","leaf"
"2020-11-04T12:33:01","0","01","0","[MAIN_DBI]","Main DBI","39","4096","leaf"
"2020-11-04T12:33:01","0","02","1","ACS","AccountChangeSetBucket","0","0","leaf"
"2020-11-04T12:33:01","0","03","1","B","BloomBitsPrefix","0","0","leaf"
"2020-11-04T12:33:01","0","04","1","CODE","CodeBucket","232669","113569792","leaf"
"2020-11-04T12:33:01","0","05","1","CST2","CurrentStateBucket","0","0","leaf"
"2020-11-04T12:33:01","0","06","1","DBINFO","DatabaseInfoBucket","4","4096","leaf"
"2020-11-04T12:33:01","0","07","1","DatabaseVersion","databaseVerisionKey","1","4096","leaf"
"2020-11-04T12:33:01","0","08","1","H","HeaderNumberPrefix","11185398","1096876032","leaf"
"2020-11-04T12:33:01","0","09","1","LastBlock","HeadBlockKey","1","4096","leaf"
"2020-11-04T12:33:01","0","10","1","LastFast","HeadFastBlockKey","1","4096","leaf"
